Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Total Approved Units,Average Grade,Approval Ratio
1.0,39.0,1.0,9556.0,1.0,1.0,130.0,1.0,19.0,38.0,9.0,8.0,113.3,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,7.0,15.0,5.0,12.4,0.0,0.0,8.0,14.0,7.0,12.15,0.0,12.4,0.5,1.79,1,12.0,12.275,0.8
1.0,43.0,1.0,9556.0,1.0,1.0,128.0,1.0,38.0,38.0,7.0,8.0,123.5,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,7.0,14.0,6.0,10.744444444444444,0.0,0.0,8.0,10.0,8.0,11.8375,0.0,12.7,3.7,-1.7,1,14.0,11.290972222222223,0.9333333333333333
1.0,1.0,1.0,9238.0,1.0,1.0,133.1,1.0,19.0,1.0,1.0,3.0,101.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,0,0.0,7.137499999999999,0.0
1.0,39.0,1.0,9500.0,1.0,1.0,133.1,1.0,37.0,38.0,9.0,10.0,120.9,1.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,7.0,12.0,4.0,12.0,0.0,0.0,7.0,13.0,4.0,12.5625,0.0,11.1,0.6,2.02,0,8.0,12.28125,0.5714285714285714
1.0,39.0,1.0,9085.0,1.0,1.0,140.0,1.0,37.0,37.0,9.0,9.0,154.6,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,6.0,12.0,4.0,12.75,0.0,0.0,6.0,15.0,2.0,10.0,0.0,8.9,1.4,3.51,1,6.0,11.375,0.5
1.0,1.0,1.0,9147.0,1.0,1.0,117.0,1.0,37.0,37.0,9.0,9.0,120.2,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,9.0,2.0,10.0,0.0,0.0,5.0,10.0,2.0,11.0,0.0,7.6,2.6,0.32,1,4.0,10.5,0.4
1.0,43.0,3.0,9500.0,1.0,1.0,139.0,1.0,38.0,37.0,9.0,8.0,146.5,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,10.0,16.0,10.5,13.417391304347827,0.0,0.0,10.0,16.0,12.0,13.417391304347827,0.0,7.6,2.6,0.32,2,22.5,13.417391304347827,1.125
1.0,1.0,1.0,9773.0,1.0,1.0,159.0,1.0,34.0,26.0,0.0,6.0,160.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,15.166666666666666,0.0,0.0,6.0,7.0,6.0,14.857142857142858,0.0,7.6,2.6,0.32,2,12.0,15.011904761904763,1.0
1.0,39.0,1.0,9003.0,1.0,1.0,140.0,1.0,37.0,37.0,5.0,5.0,150.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,6.0,10.0,5.0,13.833333333333334,0.0,0.0,6.0,13.0,5.0,12.5,0.0,16.2,0.3,-0.92,2,10.0,13.166666666666668,0.8333333333333334
1.0,1.0,3.0,9085.0,1.0,1.0,140.0,1.0,10.0,19.0,16.5,16.5,135.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,6.0,5.0,13.333333333333334,0.0,0.0,5.0,7.0,4.0,14.8,0.0,7.6,2.6,0.32,2,9.0,14.066666666666666,0.9
1.0,1.0,1.0,8378.5,1.0,1.0,135.0,1.0,19.0,4.0,9.0,2.0,143.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,12.7,3.7,-1.7,1,0.0,7.137499999999999,0.0
1.0,1.0,1.0,9853.0,1.0,1.0,121.0,1.0,37.0,19.0,6.0,7.0,116.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,11.0,3.0,11.666666666666666,0.0,0.0,6.0,11.0,3.0,10.666666666666666,0.0,9.4,-0.8,-3.12,0,6.0,11.166666666666666,0.5
1.0,1.0,3.5,9085.0,1.0,1.0,124.0,1.0,3.0,19.0,2.0,3.0,113.9,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,12.0,5.0,15.0,0.0,0.0,6.0,9.0,6.0,13.428571428571429,0.0,16.2,0.3,-0.92,2,11.0,14.214285714285715,0.9166666666666666
1.0,1.0,3.0,9500.0,1.0,1.0,131.0,1.0,37.0,37.0,9.0,9.0,118.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,13.242857142857144,0.0,0.0,8.0,8.0,7.0,13.242857142857144,0.0,12.7,3.7,-1.7,1,14.0,13.242857142857144,0.875
1.0,1.0,3.5,9130.0,1.0,1.0,160.0,1.0,3.0,1.0,2.0,9.0,150.2,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,13.0,1.0,13.0,0.0,0.0,5.0,7.0,2.0,12.5,0.0,12.7,3.7,-1.7,0,3.0,12.75,0.3
1.0,1.0,2.0,9500.0,1.0,1.0,120.0,1.0,3.0,37.0,4.0,7.0,115.1,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,8.0,6.0,13.075,0.0,0.0,8.0,10.0,7.0,12.05,0.0,12.4,0.5,1.79,2,13.0,12.5625,0.8666666666666667
1.0,1.0,1.0,9670.0,1.0,1.0,140.0,1.0,19.0,19.0,5.0,9.0,131.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,9.0,6.0,13.666666666666666,0.0,10.8,1.4,1.74,2,12.0,13.583333333333332,1.0
1.0,44.0,1.0,9991.0,1.0,1.0,120.0,1.0,37.0,37.0,7.0,7.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,6.0,8.0,5.0,11.8,0.0,0.0,6.0,8.0,6.0,12.333333333333334,0.0,9.4,-0.8,-3.12,2,11.0,12.066666666666666,0.9166666666666666
1.0,17.0,2.0,9254.0,1.0,1.0,118.0,1.0,19.0,37.0,9.0,9.0,110.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,5.0,12.6,0.0,0.0,6.0,6.0,5.0,11.8,0.0,11.1,0.6,2.02,1,10.0,12.2,0.8333333333333334
1.0,43.0,1.0,9853.0,1.0,1.0,133.1,1.0,19.0,22.0,16.5,16.5,100.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,0.0,6.0,9.0,3.0,11.0,0.0,7.6,2.6,0.32,0,9.0,11.583333333333332,0.75
1.0,17.0,2.0,9238.0,1.0,1.0,111.0,1.0,19.0,38.0,9.0,9.0,110.7,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,9.0,6.0,12.166666666666666,0.0,0.0,6.0,9.0,6.0,11.0,0.0,8.9,1.4,3.51,2,12.0,11.583333333333332,1.0
1.0,43.0,3.0,8378.5,1.0,1.0,140.0,1.0,37.0,38.0,7.0,7.0,143.4,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,9.4,-0.8,-3.12,0,0.0,7.137499999999999,0.0
1.0,1.0,3.5,9500.0,1.0,1.0,125.0,1.0,19.0,19.0,9.0,9.0,115.9,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,13.557142857142855,0.0,0.0,8.0,9.0,8.0,13.2,0.0,12.4,0.5,1.79,2,15.0,13.378571428571426,1.0
1.0,18.0,1.0,9991.0,1.0,1.0,133.1,1.0,38.0,38.0,5.0,5.0,145.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,6.0,4.0,12.25,0.0,0.0,5.0,8.0,4.0,11.8,0.0,10.8,1.4,1.74,1,8.0,12.025,0.8
1.0,17.0,2.0,9070.0,1.0,1.0,136.0,1.0,19.0,38.0,4.0,7.0,140.9,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,14.333333333333334,0.0,0.0,6.0,6.0,6.0,13.5,0.0,9.4,-0.8,-3.12,2,12.0,13.916666666666668,1.0
1.0,1.0,2.0,9773.0,1.0,1.0,115.0,1.0,34.0,38.0,0.0,5.0,108.4,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,10.0,4.0,10.5,0.0,0.0,6.0,8.0,4.0,11.75,0.0,7.6,2.6,0.32,2,8.0,11.125,0.6666666666666666
1.0,1.0,1.0,9773.0,1.0,1.0,116.0,1.0,37.0,37.0,0.0,5.0,114.3,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,4.0,8.0,0.0,7.3999999999999995,0.0,0.0,4.0,8.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,0,0.0,7.137499999999999,0.0
1.0,18.0,3.5,9853.0,1.0,1.0,110.0,1.0,19.0,37.0,7.0,7.0,110.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,10.0,4.0,12.75,0.0,0.0,6.0,14.0,3.0,11.333333333333334,0.0,10.8,1.4,1.74,1,7.0,12.041666666666668,0.5833333333333334
1.0,1.0,1.0,9238.0,1.0,1.0,135.0,1.0,38.0,38.0,4.0,7.0,121.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,14.0,0.0,7.3999999999999995,0.0,0.0,6.0,9.0,4.0,11.0,0.0,7.6,2.6,0.32,1,4.0,9.2,0.3333333333333333
1.0,43.0,2.0,9147.0,1.0,1.0,131.0,1.0,19.0,37.0,5.0,9.0,123.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,10.0,1.0,14.0,0.0,0.0,5.0,10.0,1.0,14.0,0.0,7.6,2.6,0.32,1,2.0,14.0,0.2
1.0,1.0,2.0,9500.0,1.0,1.0,124.0,1.0,37.0,37.0,7.0,7.0,116.5,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,9.0,7.0,14.093333333333332,0.0,0.0,8.0,8.0,8.0,15.0,0.0,11.1,0.6,2.02,2,15.0,14.546666666666667,1.0
1.0,1.0,1.0,9238.0,1.0,1.0,162.5,1.0,37.0,37.0,5.0,6.0,155.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,0.0,6.0,8.0,6.0,13.166666666666666,0.0,9.4,-0.8,-3.12,2,12.0,13.25,1.0
1.0,43.0,1.0,9500.0,1.0,1.0,137.0,1.0,38.0,19.0,9.0,5.0,129.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,12.0,7.0,12.071428571428571,0.0,0.0,8.0,12.0,7.0,12.071428571428571,0.0,12.7,3.7,-1.7,2,14.0,12.071428571428571,0.875
1.0,1.0,3.0,9254.0,1.0,1.0,128.0,1.0,19.0,1.0,7.0,9.0,121.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,12.5,0.0,12.4,0.5,1.79,2,12.0,12.583333333333332,1.0
1.0,39.0,1.0,9085.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,9.0,148.2,1.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,6.0,11.0,6.0,12.125,0.0,0.0,6.0,16.0,5.0,12.0,0.0,12.4,0.5,1.79,1,11.0,12.0625,0.9166666666666666
1.0,1.0,2.0,9500.0,1.0,1.0,133.1,1.0,19.0,38.0,7.0,9.0,125.5,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,7.0,9.0,7.0,13.2,0.0,0.0,8.0,9.0,7.0,13.2575,0.0,15.5,2.8,-4.06,2,14.0,13.22875,0.9333333333333333
1.0,17.0,3.5,9500.0,1.0,1.0,148.0,1.0,3.0,19.0,4.0,7.0,131.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,14.15,0.0,0.0,8.0,8.0,8.0,14.51125,0.0,15.5,2.8,-4.06,2,15.0,14.330625000000001,1.0
1.0,17.0,1.0,9853.0,1.0,1.0,127.0,1.0,38.0,37.0,5.0,7.0,121.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,12.0,4.0,13.5,0.0,0.0,6.0,14.0,3.0,10.666666666666666,0.0,10.8,1.4,1.74,1,7.0,12.083333333333332,0.5833333333333334
1.0,43.0,1.0,9853.0,1.0,1.0,110.0,1.0,37.0,37.0,9.0,9.0,107.7,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,5.0,10.0,0.0,6.874999999999999,0.0,10.8,1.4,1.74,0,0.0,7.137499999999999,0.0
1.0,39.0,1.0,9556.0,1.0,1.0,133.1,1.0,44.0,40.0,2.0,2.0,115.5,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,7.0,13.0,5.0,12.2,0.0,0.0,7.0,14.0,3.0,11.4,0.0,11.1,0.6,2.02,0,8.0,11.8,0.5714285714285714
1.0,1.0,1.0,9085.0,1.0,1.0,145.0,1.0,38.0,38.0,9.0,10.0,139.8,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,6.0,5.0,14.8,0.0,0.0,5.0,6.0,5.0,14.0,0.0,12.7,3.7,-1.7,2,10.0,14.4,1.0
1.0,1.0,1.0,9238.0,1.0,1.0,136.0,1.0,38.0,38.0,0.0,7.0,133.2,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,5.0,11.0,0.0,0.0,6.0,13.0,5.0,11.4,0.0,7.6,2.6,0.32,2,10.0,11.2,0.8333333333333334
1.0,1.0,1.0,9991.0,1.0,1.0,131.0,1.0,19.0,37.0,9.0,9.0,118.4,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,10.0,0.0,7.3999999999999995,0.0,0.0,5.0,10.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,1,0.0,7.137499999999999,0.0
1.0,17.0,2.0,9085.0,1.0,1.0,138.0,1.0,37.0,37.0,9.0,7.0,123.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,15.0,3.0,14.0,0.0,0.0,5.0,10.0,4.0,11.75,0.0,9.4,-0.8,-3.12,1,7.0,12.875,0.7
1.0,39.0,1.0,8378.5,1.0,1.0,150.0,1.0,37.0,38.0,3.0,7.0,134.5,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,6.0,8.0,5.0,11.833333333333334,0.0,0.0,6.0,6.0,6.0,13.0,0.0,16.2,0.3,-0.92,2,11.0,12.416666666666668,0.9166666666666666
1.0,1.0,1.0,9670.0,1.0,1.0,112.0,1.0,37.0,1.0,7.0,0.0,110.6,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,7.0,4.0,11.75,0.0,0.0,5.0,7.0,5.0,11.8,0.0,7.6,2.6,0.32,2,9.0,11.775,0.9
1.0,42.0,1.0,9254.0,1.0,1.0,154.0,1.0,38.0,37.0,1.0,1.0,154.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,10.0,16.0,10.5,12.333333333333334,0.0,0.0,10.0,16.0,8.0,12.0,0.0,9.4,-0.8,-3.12,2,18.5,12.166666666666668,0.925
1.0,43.0,1.0,9991.0,1.0,1.0,160.0,1.0,37.0,37.0,9.0,9.0,160.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,10.0,16.0,3.0,11.666666666666666,0.0,0.0,10.0,16.0,6.0,11.833333333333334,0.0,9.4,-0.8,-3.12,0,9.0,11.75,0.45
1.0,44.0,1.0,9085.0,1.0,1.0,140.0,1.0,1.0,39.0,3.0,9.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,9.0,6.0,12.666666666666666,0.0,0.0,6.0,10.0,4.0,11.5,0.0,13.9,-0.3,0.79,1,10.0,12.083333333333332,0.8333333333333334
1.0,17.0,2.0,9853.0,1.0,1.0,150.0,1.0,37.0,37.0,5.0,6.0,132.5,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,9.0,4.0,12.25,0.0,0.0,6.0,8.0,5.0,11.6,0.0,10.8,1.4,1.74,1,9.0,11.925,0.75
1.0,17.0,2.0,9254.0,1.0,1.0,141.0,1.0,1.0,4.0,4.0,4.0,127.7,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,11.285714285714286,0.0,0.0,6.0,9.0,4.0,13.5,0.0,16.2,0.3,-0.92,2,10.0,12.392857142857142,0.8333333333333334
1.0,1.0,3.5,9147.0,1.0,1.0,122.0,1.0,38.0,38.0,9.0,9.0,117.5,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,5.0,12.0,2.0,11.5,0.0,0.0,5.0,12.0,0.0,6.874999999999999,0.0,12.7,3.7,-1.7,0,2.0,9.1875,0.2
1.0,1.0,3.5,9254.0,1.0,1.0,120.0,1.0,37.0,37.0,9.0,7.0,127.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,10.0,6.0,11.666666666666666,0.0,0.0,6.0,10.0,4.0,12.25,0.0,9.4,-0.8,-3.12,2,10.0,11.958333333333332,0.8333333333333334
1.0,1.0,1.0,9500.0,1.0,1.0,139.0,1.0,19.0,37.0,5.0,5.0,125.5,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,8.0,8.0,7.0,13.514285714285714,0.0,0.0,8.0,8.0,7.0,13.514285714285714,0.0,12.7,3.7,-1.7,2,14.0,13.514285714285714,0.875
1.0,17.0,3.5,9773.0,1.0,1.0,138.0,1.0,1.0,1.0,4.0,2.0,140.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,13.0,0.0,0.0,6.0,9.0,6.0,13.714285714285714,0.0,7.6,2.6,0.32,2,12.0,13.357142857142858,1.0
1.0,5.0,1.0,9853.0,1.0,1.0,119.0,1.0,1.0,38.0,5.0,8.0,118.3,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,11.0,3.0,15.0,0.0,0.0,6.0,11.0,4.0,10.25,0.0,9.4,-0.8,-3.12,1,7.0,12.625,0.5833333333333334
1.0,1.0,1.0,9500.0,1.0,1.0,129.0,1.0,38.0,38.0,5.0,5.0,120.8,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,8.0,8.0,7.0,12.744285714285716,0.0,0.0,8.0,8.0,7.0,12.744285714285716,0.0,10.8,1.4,1.74,2,14.0,12.744285714285716,0.875
1.0,1.0,1.0,9147.0,1.0,1.0,133.1,1.0,37.0,37.0,16.5,16.5,95.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,10.0,4.0,11.75,0.0,0.0,5.0,8.0,5.0,11.8,0.0,11.1,0.6,2.02,2,9.0,11.775,0.9
1.0,17.0,1.0,8378.5,1.0,1.0,125.0,1.0,37.0,37.0,5.0,6.0,122.2,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,0.0,6.0,7.0,6.0,11.666666666666666,0.0,10.8,1.4,1.74,2,12.0,11.916666666666666,1.0
1.0,17.0,1.0,8378.5,1.0,1.0,125.0,1.0,1.0,1.0,7.0,3.0,143.9,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,1,0.0,7.137499999999999,0.0
1.0,1.0,2.0,9070.0,1.0,1.0,137.0,1.0,19.0,38.0,9.0,9.0,127.2,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,9.0,5.0,13.4,0.0,0.0,6.0,9.0,6.0,12.375,0.0,13.9,-0.3,0.79,2,11.0,12.8875,0.9166666666666666
1.0,1.0,1.0,9238.0,1.0,1.0,123.0,1.0,34.0,38.0,0.0,7.0,120.2,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,9.0,5.0,11.8,0.0,0.0,6.0,10.0,4.0,11.5,0.0,7.6,2.6,0.32,0,9.0,11.65,0.75
1.0,1.0,3.0,9500.0,1.0,1.0,154.0,1.0,1.0,37.0,4.0,9.0,134.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,7.0,6.0,13.533333333333331,0.0,0.0,7.0,7.0,6.0,13.533333333333331,0.0,7.6,2.6,0.32,2,12.0,13.533333333333331,0.8571428571428571
1.0,1.0,1.0,9254.0,1.0,1.0,144.0,1.0,19.0,19.0,9.0,9.0,142.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,14.166666666666666,0.0,0.0,6.0,10.0,4.0,14.0,0.0,15.5,2.8,-4.06,2,10.0,14.083333333333332,0.8333333333333334
1.0,1.0,1.0,9500.0,1.0,1.0,153.0,1.0,38.0,37.0,7.0,8.0,147.9,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,14.652857142857142,0.0,0.0,8.0,9.0,8.0,14.755555555555556,0.0,12.4,0.5,1.79,2,15.0,14.704206349206348,1.0
1.0,1.0,1.0,8378.5,1.0,1.0,152.0,1.0,1.0,38.0,4.0,9.0,160.15000000000003,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,0,0.0,7.137499999999999,0.0
1.0,1.0,1.0,9147.0,1.0,1.0,150.0,1.0,37.0,37.0,9.0,9.0,134.6,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,5.0,5.0,13.6,0.0,0.0,5.0,7.0,5.0,13.0,0.0,9.4,-0.8,-3.12,2,10.0,13.3,1.0
1.0,1.0,1.0,9254.0,1.0,1.0,129.0,1.0,19.0,1.0,3.0,7.0,121.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,9.0,6.0,12.833333333333334,0.0,0.0,6.0,6.0,4.0,13.25,0.0,16.2,0.3,-0.92,2,10.0,13.041666666666668,0.8333333333333334
1.0,1.0,1.0,9238.0,1.0,1.0,150.0,1.0,19.0,37.0,5.0,4.0,142.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,14.666666666666666,0.0,0.0,6.0,6.0,6.0,15.166666666666666,0.0,9.4,-0.8,-3.12,2,12.0,14.916666666666666,1.0
1.0,17.0,2.0,9773.0,1.0,1.0,125.0,1.0,1.0,1.0,4.0,8.0,115.6,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,0.0,6.0,6.0,6.0,14.666666666666666,0.0,12.4,0.5,1.79,2,12.0,14.0,1.0
1.0,1.0,1.0,9238.0,1.0,1.0,133.1,1.0,19.0,37.0,9.0,9.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,10.0,5.0,13.4,0.0,0.0,6.0,9.0,5.0,11.4,0.0,10.8,1.4,1.74,2,10.0,12.4,0.8333333333333334
1.0,1.0,2.0,9500.0,1.0,1.0,140.0,1.0,38.0,37.0,5.0,6.0,124.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,9.0,7.0,13.3125,0.0,0.0,8.0,8.0,8.0,15.6375,0.0,13.9,-0.3,0.79,2,15.0,14.475,1.0
1.0,1.0,1.0,8378.5,1.0,1.0,140.0,1.0,19.0,37.0,5.0,6.0,137.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,8.9,1.4,3.51,0,0.0,7.137499999999999,0.0
1.0,1.0,3.5,9773.0,1.0,1.0,133.1,1.0,1.0,37.0,3.0,3.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,4.0,4.0,0.0,7.3999999999999995,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,12.4,0.5,1.79,0,0.0,7.137499999999999,0.0
1.0,1.0,2.0,9773.0,1.0,1.0,132.0,1.0,1.0,2.0,9.0,3.0,128.2,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,12.333333333333334,0.0,0.0,6.0,6.0,6.0,13.5,0.0,9.4,-0.8,-3.12,2,12.0,12.916666666666668,1.0
1.0,17.0,3.0,9773.0,1.0,1.0,135.0,1.0,1.0,19.0,5.0,7.0,135.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,12.4,0.5,1.79,1,12.0,13.416666666666668,1.0
1.0,16.0,3.5,9238.0,1.0,1.0,135.0,1.0,37.0,37.0,9.0,9.0,121.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,5.0,13.0,0.0,0.0,6.0,7.0,6.0,11.833333333333334,0.0,10.8,1.4,1.74,2,11.0,12.416666666666668,0.9166666666666666
1.0,1.0,1.0,9670.0,1.0,1.0,133.1,1.0,34.0,38.0,0.0,4.0,147.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,5.0,6.0,2.0,12.5,0.0,0.0,5.0,5.0,0.0,6.874999999999999,0.0,9.4,-0.8,-3.12,0,2.0,9.6875,0.2
1.0,1.0,1.0,9238.0,1.0,1.0,162.5,1.0,37.0,37.0,9.0,9.0,149.5,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,10.0,6.0,17.0,0.0,0.0,6.0,11.0,6.0,16.0,0.0,12.4,0.5,1.79,2,12.0,16.5,1.0
1.0,1.0,1.0,9238.0,1.0,1.0,143.0,1.0,19.0,1.0,9.0,9.0,144.4,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,7.0,6.0,13.5,0.0,0.0,6.0,6.0,6.0,13.0,0.0,10.8,1.4,1.74,2,12.0,13.25,1.0
1.0,17.0,2.0,9254.0,1.0,1.0,116.0,1.0,19.0,38.0,5.0,5.0,116.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,12.714285714285714,0.0,0.0,6.0,6.0,6.0,11.833333333333334,0.0,8.9,1.4,3.51,2,12.0,12.273809523809524,1.0
